monthly_revenue,average_balance,daily_transaction_spikes,shop_type,merchant_category,is_approved
25632.0,24000.0,2,30000.0,2,1
25633.5,48000.0,2,60000.0,2,0
25635.0,64000.0,2,80000.0,2,0
25636.5,104000.0,2,130000.0,2,0
25638.0,24000.0,2,30000.0,2,0
25639.5,48000.0,2,60000.0,2,1
25641.0,64000.0,2,80000.0,2,0
25642.5,184000.0,2,230000.0,2,0
25644.0,64000.0,2,80000.0,2,0
25645.5,56000.0,2,70000.0,2,0
25647.0,176000.0,2,220000.0,2,0
25648.5,40000.0,2,50000.0,2,0
25650.0,168000.0,2,210000.0,2,0
25651.5,48000.0,2,60000.0,2,1
25653.0,24000.0,2,30000.0,2,1
25654.5,40000.0,2,50000.0,2,0
25656.0,40000.0,2,50000.0,2,0
25657.5,64000.0,2,80000.0,2,0
25659.0,48000.0,2,60000.0,2,1
25660.5,16000.0,2,20000.0,2,1
25662.0,40000.0,2,50000.0,2,0
25663.5,208000.0,2,260000.0,2,0
25665.0,136000.0,2,170000.0,2,1
25666.5,16000.0,2,20000.0,2,0
25668.0,16000.0,2,20000.0,2,0
25669.5,104000.0,2,130000.0,2,0
25671.0,56000.0,2,70000.0,2,0
25672.5,96000.0,2,120000.0,2,0
25674.0,168000.0,2,210000.0,2,0
25675.5,40000.0,2,50000.0,2,0
25677.0,24000.0,2,30000.0,2,0
25678.5,120000.0,2,150000.0,2,0
25680.0,240000.0,2,300000.0,2,0
25681.5,120000.0,2,150000.0,2,0
25683.0,24000.0,2,30000.0,2,1
25684.5,40000.0,2,50000.0,2,0
25686.0,64000.0,2,80000.0,2,0
25687.5,64000.0,2,80000.0,2,0
25689.0,48000.0,2,60000.0,2,0
25690.5,160000.0,2,200000.0,2,0
25692.0,224000.0,2,280000.0,2,0
25693.5,40000.0,2,50000.0,2,0
25695.0,64000.0,2,80000.0,2,1
25696.5,40000.0,2,50000.0,2,0
25698.0,16000.0,2,20000.0,2,0
25699.5,64000.0,2,80000.0,2,1
25701.0,16000.0,2,20000.0,2,1
25702.5,88000.0,2,110000.0,2,0
25704.0,40000.0,2,50000.0,2,0
25705.5,104000.0,2,130000.0,2,1
25707.0,16000.0,2,20000.0,2,1
25708.5,104000.0,2,130000.0,2,1
25710.0,40000.0,2,50000.0,2,1
25711.5,40000.0,2,50000.0,2,1
25713.0,104000.0,2,130000.0,2,0
25714.5,64000.0,2,80000.0,2,1
25716.0,184000.0,2,230000.0,2,0
25717.5,400000.0,2,500000.0,2,0
25719.0,128000.0,2,160000.0,2,0
25720.5,120000.0,2,150000.0,2,1
25722.0,48000.0,2,60000.0,2,0
25723.5,40000.0,2,50000.0,2,0
25725.0,8000.0,2,10000.0,2,0
25726.5,112000.0,2,140000.0,2,0
25728.0,144000.0,2,180000.0,2,0
25729.5,208000.0,2,260000.0,2,0
25731.0,72000.0,2,90000.0,2,1
25732.5,16000.0,2,20000.0,2,1
25734.0,24000.0,2,30000.0,2,1
25735.5,336000.0,2,420000.0,2,0
25737.0,184000.0,2,230000.0,2,0
25738.5,72000.0,2,90000.0,2,0
25740.0,168000.0,2,210000.0,2,1
25741.5,184000.0,2,230000.0,2,0
25743.0,80000.0,2,100000.0,2,0
25744.5,16000.0,2,20000.0,2,0
25746.0,16000.0,2,20000.0,2,0
25747.5,120000.0,2,150000.0,2,0
25749.0,144000.0,2,180000.0,2,0
25750.5,16000.0,2,20000.0,2,0
25752.0,224000.0,2,280000.0,2,0
25753.5,40000.0,2,50000.0,2,0
25755.0,40000.0,2,50000.0,2,0
25756.5,80000.0,2,100000.0,2,0
25758.0,8000.0,2,10000.0,2,0
25759.5,72000.0,2,90000.0,2,0
25761.0,96000.0,2,120000.0,2,0
25762.5,200000.0,2,250000.0,2,1
25764.0,144000.0,2,180000.0,2,0
25765.5,280000.0,2,350000.0,2,0
25767.0,200000.0,2,250000.0,2,0
25768.5,112000.0,2,140000.0,2,0
25770.0,40000.0,2,50000.0,2,1
25771.5,120000.0,2,150000.0,2,1
25773.0,128000.0,2,160000.0,2,0
25774.5,104000.0,2,130000.0,2,0
25776.0,272000.0,2,340000.0,2,0
25777.5,208000.0,2,260000.0,2,0
25779.0,88000.0,2,110000.0,2,0
25780.5,320000.0,2,400000.0,2,0
25782.0,56000.0,2,70000.0,2,0
25783.5,16000.0,2,20000.0,2,1
25785.0,48000.0,2,60000.0,2,1
25786.5,64000.0,2,80000.0,2,0
25788.0,120000.0,2,150000.0,2,0
25789.5,160000.0,2,200000.0,2,0
25791.0,88000.0,2,110000.0,2,1
25792.5,360000.0,2,450000.0,2,0
25794.0,128000.0,2,160000.0,2,0
25795.5,120000.0,2,150000.0,2,0
25797.0,24000.0,2,30000.0,2,0
25798.5,128000.0,2,160000.0,2,0
25800.0,112000.0,2,140000.0,2,0
25801.5,40000.0,2,50000.0,2,0
25803.0,312000.0,2,390000.0,2,1
25804.5,240000.0,2,300000.0,2,0
25806.0,40000.0,2,50000.0,2,1
25807.5,56000.0,1,70000.0,1,0
25809.0,136000.0,2,170000.0,2,0
25810.5,128000.0,2,160000.0,2,0
25812.0,40000.0,2,50000.0,2,1
25813.5,40000.0,2,50000.0,2,0
25815.0,72000.0,2,90000.0,2,0
25816.5,160000.0,2,200000.0,2,0
25818.0,16000.0,2,20000.0,2,0
25819.5,40000.0,2,50000.0,2,0
25821.0,40000.0,2,50000.0,2,1
25822.5,48000.0,2,60000.0,2,0
25824.0,24000.0,2,30000.0,2,0
25825.5,288000.0,2,360000.0,2,0
25827.0,16000.0,2,20000.0,2,0
25828.5,24000.0,2,30000.0,2,0
25830.0,64000.0,2,80000.0,2,1
25831.5,16000.0,2,20000.0,2,0
25833.0,56000.0,2,70000.0,2,0
25834.5,96000.0,2,120000.0,2,0
25836.0,16000.0,2,20000.0,2,0
25837.5,16000.0,2,20000.0,2,0
25839.0,136000.0,2,170000.0,2,0
25840.5,104000.0,2,130000.0,2,0
25842.0,144000.0,2,180000.0,2,0
25843.5,192000.0,2,240000.0,2,0
25845.0,40000.0,2,50000.0,2,0
25846.5,80000.0,2,100000.0,2,1
25848.0,64000.0,2,80000.0,2,0
25849.5,8000.0,2,10000.0,2,1
25851.0,40000.0,2,50000.0,2,0
25852.5,64000.0,2,80000.0,2,1
25854.0,32000.0,2,40000.0,2,1
25855.5,72000.0,2,90000.0,2,1
25857.0,136000.0,2,170000.0,2,0
25858.5,40000.0,2,50000.0,2,0
25860.0,8000.0,2,10000.0,2,1
25861.5,56000.0,2,70000.0,2,0
25863.0,16000.0,2,20000.0,2,0
25864.5,96000.0,2,120000.0,2,0
25866.0,88000.0,2,110000.0,2,0
25867.5,40000.0,2,50000.0,2,1
25869.0,88000.0,2,110000.0,2,0
25870.5,40000.0,2,50000.0,2,0
25872.0,288000.0,2,360000.0,2,1
25873.5,16000.0,2,20000.0,2,1
25875.0,144000.0,2,180000.0,2,1
25876.5,80000.0,2,100000.0,2,0
25878.0,16000.0,2,20000.0,2,1
25879.5,120000.0,2,150000.0,2,0
25881.0,48000.0,2,60000.0,2,0
25882.5,64000.0,2,80000.0,2,1
25884.0,48000.0,2,60000.0,2,1
25885.5,16000.0,2,20000.0,2,1
25887.0,88000.0,2,110000.0,2,1
25888.5,80000.0,2,100000.0,2,0
25890.0,224000.0,2,280000.0,2,0
25891.5,104000.0,2,130000.0,2,0
25893.0,40000.0,2,50000.0,2,0
25894.5,48000.0,2,60000.0,2,0
25896.0,56000.0,2,70000.0,2,0
25897.5,192000.0,2,240000.0,2,1
25899.0,248000.0,2,310000.0,2,1
25900.5,16000.0,2,20000.0,2,0
25902.0,40000.0,2,50000.0,2,0
25903.5,40000.0,2,50000.0,2,0
25905.0,104000.0,2,130000.0,2,0
25906.5,184000.0,2,230000.0,2,0
25908.0,304000.0,2,380000.0,2,0
25909.5,128000.0,2,160000.0,2,0
25911.0,16000.0,2,20000.0,2,0
25912.5,120000.0,2,150000.0,2,1
25914.0,72000.0,2,90000.0,2,0
25915.5,320000.0,2,400000.0,2,0
25917.0,56000.0,2,70000.0,2,0
25918.5,40000.0,2,50000.0,2,0
25920.0,24000.0,2,30000.0,2,0
25921.5,16000.0,2,20000.0,2,0
25923.0,16000.0,2,20000.0,2,1
25924.5,104000.0,2,130000.0,2,1
25926.0,64000.0,2,80000.0,2,0
25927.5,288000.0,2,360000.0,2,1
25929.0,96000.0,2,120000.0,2,0
25930.5,160000.0,2,200000.0,2,0
25932.0,120000.0,2,150000.0,2,0
25933.5,40000.0,2,50000.0,2,0
25935.0,136000.0,2,170000.0,2,1
25936.5,184000.0,2,230000.0,2,0
25938.0,40000.0,2,50000.0,2,1
25939.5,224000.0,2,280000.0,2,0
25941.0,40000.0,2,50000.0,2,0
25942.5,24000.0,2,30000.0,2,0
25944.0,288000.0,2,360000.0,2,0
25945.5,320000.0,2,400000.0,2,1
25947.0,64000.0,2,80000.0,2,0
25948.5,120000.0,2,150000.0,2,0
25950.0,208000.0,2,260000.0,2,0
25951.5,88000.0,2,110000.0,2,0
25953.0,40000.0,2,50000.0,2,0
25954.5,240000.0,2,300000.0,2,0
25956.0,16000.0,2,20000.0,2,1
25957.5,232000.0,2,290000.0,2,1
25959.0,96000.0,2,120000.0,2,0
25960.5,16000.0,2,20000.0,2,0
25962.0,288000.0,2,360000.0,2,1
25963.5,120000.0,2,150000.0,2,0
25965.0,80000.0,2,100000.0,2,1
25966.5,136000.0,2,170000.0,2,0
25968.0,160000.0,2,200000.0,2,1
25969.5,48000.0,2,60000.0,2,1
25971.0,64000.0,2,80000.0,2,0
25972.5,32000.0,2,40000.0,2,0
25974.0,40000.0,2,50000.0,2,1
25975.5,40000.0,2,50000.0,2,1
25977.0,32000.0,2,40000.0,2,0
25978.5,96000.0,2,120000.0,2,0
25980.0,160000.0,2,200000.0,2,1
25981.5,24000.0,2,30000.0,2,0
25983.0,208000.0,2,260000.0,2,0
25984.5,312000.0,2,390000.0,2,0
25986.0,112000.0,2,140000.0,2,1
25987.5,120000.0,2,150000.0,2,0
25989.0,24000.0,2,30000.0,2,0
25990.5,72000.0,2,90000.0,2,0
25992.0,120000.0,2,150000.0,2,0
25993.5,24000.0,2,30000.0,2,0
25995.0,160000.0,2,200000.0,2,0
25996.5,24000.0,2,30000.0,2,0
25998.0,24000.0,2,30000.0,2,1
25999.5,40000.0,2,50000.0,2,0
26001.0,248000.0,2,310000.0,2,0
26002.5,400000.0,2,500000.0,2,0
26004.0,400000.0,2,500000.0,2,0
26005.5,240000.0,2,300000.0,2,0
26007.0,344000.0,2,430000.0,2,0
26008.5,24000.0,2,30000.0,2,0
26010.0,24000.0,2,30000.0,2,0
26011.5,160000.0,2,200000.0,2,0
26013.0,104000.0,2,130000.0,2,0
26014.5,96000.0,2,120000.0,2,0
26016.0,136000.0,2,170000.0,2,0
26017.5,168000.0,2,210000.0,2,0
26019.0,104000.0,2,130000.0,2,0
26020.5,336000.0,2,420000.0,2,0
26022.0,144000.0,2,180000.0,2,0
26023.5,192000.0,2,240000.0,2,0
26025.0,80000.0,2,100000.0,2,1
26026.5,104000.0,2,130000.0,2,0
26028.0,16000.0,2,20000.0,2,1
26029.5,40000.0,2,50000.0,2,0
26031.0,56000.0,2,70000.0,2,0
26032.5,24000.0,2,30000.0,2,0
26034.0,40000.0,2,50000.0,2,1
26035.5,400000.0,2,500000.0,2,0
26037.0,160000.0,2,200000.0,2,0
26038.5,96000.0,2,120000.0,2,1
26040.0,160000.0,2,200000.0,2,0
26041.5,120000.0,2,150000.0,2,1
26043.0,80000.0,2,100000.0,2,0
26044.5,40000.0,2,50000.0,2,0
26046.0,40000.0,2,50000.0,2,1
26047.5,40000.0,2,50000.0,2,1
26049.0,440000.0,2,550000.0,2,0
26050.5,24000.0,2,30000.0,2,0
26052.0,120000.0,2,150000.0,2,0
26053.5,112000.0,2,140000.0,2,0
26055.0,40000.0,2,50000.0,2,0
26056.5,128000.0,2,160000.0,2,0
26058.0,40000.0,2,50000.0,2,0
26059.5,40000.0,2,50000.0,2,0
26061.0,88000.0,2,110000.0,2,0
26062.5,40000.0,2,50000.0,2,1
26064.0,280000.0,2,350000.0,2,0
26065.5,56000.0,2,70000.0,2,0
26067.0,168000.0,2,210000.0,2,0
26068.5,144000.0,2,180000.0,2,0
26070.0,24000.0,2,30000.0,2,0
26071.5,504000.0,2,630000.0,2,0
26073.0,176000.0,2,220000.0,2,0
26074.5,224000.0,2,280000.0,2,0
26076.0,272000.0,2,340000.0,2,0
26077.5,144000.0,2,180000.0,2,1
26079.0,200000.0,2,250000.0,2,0
26080.5,16000.0,2,20000.0,2,1
26082.0,112000.0,2,140000.0,2,0
26083.5,104000.0,2,130000.0,2,1
26085.0,96000.0,2,120000.0,2,0
26086.5,288000.0,2,360000.0,2,0
26088.0,192000.0,2,240000.0,2,0
26089.5,248000.0,2,310000.0,2,0
26091.0,80000.0,2,100000.0,2,1
26092.5,160000.0,2,200000.0,2,0
26094.0,64000.0,2,80000.0,2,0
26095.5,168000.0,2,210000.0,2,0
26097.0,144000.0,2,180000.0,2,0
26098.5,56000.0,2,70000.0,2,0
26100.0,48000.0,2,60000.0,2,0
26101.5,160000.0,2,200000.0,2,0
26103.0,40000.0,2,50000.0,2,0
26104.5,40000.0,2,50000.0,2,1
26106.0,56000.0,2,70000.0,2,0
26107.5,104000.0,2,130000.0,2,0
26109.0,112000.0,2,140000.0,2,0
26110.5,280000.0,2,350000.0,2,0
26112.0,120000.0,2,150000.0,2,0
26113.5,40000.0,2,50000.0,2,0
26115.0,40000.0,2,50000.0,2,0
26116.5,24000.0,2,30000.0,2,0
26118.0,16000.0,2,20000.0,2,0
26119.5,40000.0,2,50000.0,2,0
26121.0,24000.0,2,30000.0,2,1
26122.5,184000.0,2,230000.0,2,0
26124.0,56000.0,2,70000.0,2,1
26125.5,24000.0,2,30000.0,2,0
26127.0,120000.0,2,150000.0,2,0
26128.5,32000.0,2,40000.0,2,0
26130.0,200000.0,2,250000.0,2,0
26131.5,160000.0,2,200000.0,2,0
26133.0,152000.0,2,190000.0,2,0
26134.5,312000.0,2,390000.0,2,0
26136.0,16000.0,2,20000.0,2,1
26137.5,160000.0,2,200000.0,2,0
26139.0,48000.0,2,60000.0,2,0
26140.5,24000.0,2,30000.0,2,0
26142.0,184000.0,2,230000.0,2,0
26143.5,104000.0,2,130000.0,2,0
26145.0,112000.0,2,140000.0,2,1
26146.5,288000.0,2,360000.0,2,0
26148.0,16000.0,2,20000.0,2,1
26149.5,80000.0,2,100000.0,2,0
26151.0,168000.0,2,210000.0,2,0
26152.5,40000.0,2,50000.0,2,0
26154.0,304000.0,2,380000.0,2,0
26155.5,40000.0,2,50000.0,2,0
26157.0,160000.0,2,200000.0,2,0
26158.5,40000.0,2,50000.0,2,0
26160.0,120000.0,2,150000.0,2,0
26161.5,24000.0,2,30000.0,2,1
26163.0,24000.0,2,30000.0,2,1
26164.5,88000.0,2,110000.0,2,0
26166.0,24000.0,2,30000.0,2,0
26167.5,104000.0,2,130000.0,2,0
26169.0,208000.0,2,260000.0,2,1
26170.5,24000.0,2,30000.0,2,1
26172.0,176000.0,2,220000.0,2,0
26173.5,96000.0,2,120000.0,2,1
26175.0,80000.0,2,100000.0,2,0
26176.5,80000.0,2,100000.0,2,1
26178.0,56000.0,2,70000.0,2,1
26179.5,16000.0,2,20000.0,2,1
26181.0,256000.0,2,320000.0,2,0
26182.5,168000.0,2,210000.0,2,0
26184.0,72000.0,2,90000.0,2,0
26185.5,96000.0,2,120000.0,2,0
26187.0,288000.0,2,360000.0,2,0
26188.5,112000.0,2,140000.0,2,0
26190.0,240000.0,2,300000.0,2,0
26191.5,72000.0,2,90000.0,2,1
26193.0,136000.0,2,170000.0,2,1
26194.5,152000.0,2,190000.0,2,0
26196.0,112000.0,2,140000.0,2,1
26197.5,160000.0,2,200000.0,2,0
26199.0,400000.0,2,500000.0,2,0
26200.5,240000.0,2,300000.0,2,0
26202.0,144000.0,2,180000.0,2,0
26203.5,288000.0,2,360000.0,2,0
26205.0,72000.0,2,90000.0,2,0
26206.5,120000.0,2,150000.0,2,0
26208.0,400000.0,2,500000.0,2,0
26209.5,64000.0,2,80000.0,2,0
26211.0,8000.0,2,10000.0,2,1
26212.5,144000.0,2,180000.0,2,0
26214.0,120000.0,2,150000.0,2,0
26215.5,64000.0,2,80000.0,2,0
26217.0,48000.0,2,60000.0,2,1
26218.5,192000.0,2,240000.0,2,0
26220.0,40000.0,2,50000.0,2,0
26221.5,184000.0,2,230000.0,2,0
26223.0,32000.0,2,40000.0,2,0
26224.5,200000.0,2,250000.0,2,1
26226.0,40000.0,2,50000.0,2,0
26227.5,96000.0,2,120000.0,2,1
26229.0,40000.0,2,50000.0,2,1
26230.5,48000.0,2,60000.0,2,0
26232.0,128000.0,2,160000.0,2,0
26233.5,40000.0,2,50000.0,2,1
26235.0,320000.0,2,400000.0,2,0
26236.5,40000.0,2,50000.0,2,0
26238.0,80000.0,2,100000.0,2,0
26239.5,80000.0,2,100000.0,2,0
26241.0,288000.0,2,360000.0,2,0
26242.5,24000.0,2,30000.0,2,0
26244.0,40000.0,2,50000.0,2,0
26245.5,64000.0,2,80000.0,2,1
26247.0,120000.0,2,150000.0,2,0
26248.5,8000.0,2,10000.0,2,0
26250.0,160000.0,2,200000.0,2,0
26251.5,24000.0,2,30000.0,2,0
26253.0,176000.0,2,220000.0,2,0
26254.5,144000.0,2,180000.0,2,0
26256.0,176000.0,2,220000.0,2,0
26257.5,176000.0,2,220000.0,2,0
26259.0,312000.0,2,390000.0,2,0
26260.5,280000.0,2,350000.0,2,0
26262.0,448000.0,2,560000.0,2,1
26263.5,192000.0,2,240000.0,2,1
26265.0,328000.0,2,410000.0,2,0
26266.5,72000.0,2,90000.0,2,1
26268.0,24000.0,2,30000.0,2,0
26269.5,32000.0,2,40000.0,2,1
26271.0,48000.0,2,60000.0,2,0
26272.5,312000.0,2,390000.0,2,0
26274.0,104000.0,2,130000.0,2,0
26275.5,72000.0,2,90000.0,2,1
26277.0,240000.0,2,300000.0,2,0
26278.5,176000.0,2,220000.0,2,0
26280.0,16000.0,2,20000.0,2,0
26281.5,112000.0,2,140000.0,2,0
26283.0,120000.0,2,150000.0,2,0
26284.5,96000.0,2,120000.0,2,0
26286.0,160000.0,2,200000.0,2,0
26287.5,16000.0,2,20000.0,2,1
26289.0,88000.0,2,110000.0,2,1
26290.5,232000.0,2,290000.0,2,0
26292.0,168000.0,2,210000.0,2,0
26293.5,296000.0,2,370000.0,2,0
26295.0,64000.0,2,80000.0,2,0
26296.5,160000.0,2,200000.0,2,0
26298.0,144000.0,2,180000.0,2,0
26299.5,208000.0,2,260000.0,2,0
26301.0,40000.0,2,50000.0,2,1
26302.5,120000.0,2,150000.0,2,0
26304.0,152000.0,2,190000.0,2,0
26305.5,128000.0,2,160000.0,2,0
26307.0,144000.0,2,180000.0,2,0
26308.5,104000.0,2,130000.0,2,0
26310.0,24000.0,2,30000.0,2,0
26311.5,80000.0,2,100000.0,2,1
26313.0,16000.0,2,20000.0,2,1
26314.5,80000.0,2,100000.0,2,0
26316.0,16000.0,2,20000.0,2,0
26317.5,16000.0,2,20000.0,2,1
26319.0,16000.0,2,20000.0,2,0
26320.5,40000.0,2,50000.0,2,1
26322.0,88000.0,2,110000.0,2,1
26323.5,48000.0,2,60000.0,2,1
26325.0,40000.0,2,50000.0,2,0
26326.5,160000.0,2,200000.0,2,1
26328.0,288000.0,2,360000.0,2,0
26329.5,88000.0,2,110000.0,2,0
26331.0,184000.0,2,230000.0,2,0
26332.5,144000.0,2,180000.0,2,0
26334.0,144000.0,2,180000.0,2,0
26335.5,40000.0,2,50000.0,2,0
26337.0,456000.0,2,570000.0,2,0
26338.5,24000.0,2,30000.0,2,0
26340.0,112000.0,2,140000.0,2,0
26341.5,40000.0,2,50000.0,2,1
26343.0,40000.0,2,50000.0,2,1
26344.5,96000.0,2,120000.0,2,1
26346.0,96000.0,2,120000.0,2,1
26347.5,40000.0,2,50000.0,2,0
26349.0,144000.0,2,180000.0,2,0
26350.5,64000.0,2,80000.0,2,0
26352.0,240000.0,2,300000.0,2,0
26353.5,64000.0,2,80000.0,2,0
26355.0,56000.0,2,70000.0,2,1
26356.5,256000.0,2,320000.0,2,0
26358.0,400000.0,2,500000.0,2,0
26359.5,200000.0,2,250000.0,2,0
26361.0,184000.0,2,230000.0,2,0
26362.5,64000.0,2,80000.0,2,0
26364.0,136000.0,2,170000.0,2,1
26365.5,88000.0,2,110000.0,2,0
26367.0,192000.0,2,240000.0,2,0
26368.5,120000.0,2,150000.0,2,0
26370.0,72000.0,2,90000.0,2,0
26371.5,80000.0,2,100000.0,2,1
26373.0,24000.0,2,30000.0,2,1
26374.5,64000.0,2,80000.0,2,1
26376.0,208000.0,2,260000.0,2,1
26377.5,160000.0,2,200000.0,2,0
26379.0,16000.0,2,20000.0,2,1
26380.5,128000.0,2,160000.0,2,1
26382.0,56000.0,2,70000.0,2,0
26383.5,16000.0,2,20000.0,2,0
26385.0,160000.0,2,200000.0,2,0
26386.5,352000.0,2,440000.0,2,0
26388.0,16000.0,2,20000.0,2,0
26389.5,88000.0,2,110000.0,2,0
26391.0,104000.0,2,130000.0,2,0
26392.5,40000.0,2,50000.0,2,0
26394.0,232000.0,2,290000.0,2,1
26395.5,384000.0,2,480000.0,2,0
26397.0,248000.0,2,310000.0,2,0
26398.5,24000.0,2,30000.0,2,1
26400.0,400000.0,2,500000.0,2,0
26401.5,64000.0,2,80000.0,2,0
26403.0,80000.0,2,100000.0,2,0
26404.5,56000.0,2,70000.0,2,0
26406.0,168000.0,2,210000.0,2,0
26407.5,144000.0,2,180000.0,2,0
26409.0,40000.0,2,50000.0,2,0
26410.5,48000.0,2,60000.0,2,0
26412.0,40000.0,2,50000.0,2,0
26413.5,56000.0,2,70000.0,2,0
26415.0,40000.0,2,50000.0,2,0
26416.5,280000.0,2,350000.0,2,0
26418.0,136000.0,2,170000.0,2,0
26419.5,144000.0,2,180000.0,2,0
26421.0,176000.0,2,220000.0,2,0
26422.5,64000.0,2,80000.0,2,1
26424.0,288000.0,2,360000.0,2,0
26425.5,400000.0,2,500000.0,2,0
26427.0,328000.0,2,410000.0,2,0
26428.5,64000.0,2,80000.0,2,1
26430.0,144000.0,2,180000.0,2,1
26431.5,224000.0,2,280000.0,2,0
26433.0,16000.0,2,20000.0,2,0
26434.5,24000.0,2,30000.0,2,1
26436.0,160000.0,2,200000.0,2,0
26437.5,144000.0,2,180000.0,2,1
26439.0,112000.0,2,140000.0,2,0
26440.5,104000.0,2,130000.0,2,0
26442.0,16000.0,2,20000.0,2,0
26443.5,96000.0,2,120000.0,2,1
26445.0,40000.0,2,50000.0,2,0
26446.5,248000.0,2,310000.0,2,0
26448.0,336000.0,2,420000.0,2,0
26449.5,48000.0,2,60000.0,2,0
26451.0,112000.0,2,140000.0,2,0
26452.5,64000.0,2,80000.0,2,1
26454.0,176000.0,2,220000.0,2,0
26455.5,288000.0,2,360000.0,2,0
26457.0,232000.0,2,290000.0,2,0
26458.5,208000.0,2,260000.0,2,0
26460.0,136000.0,2,170000.0,2,0
26461.5,160000.0,2,200000.0,2,1
26463.0,112000.0,2,140000.0,2,0
26464.5,136000.0,2,170000.0,2,0
26466.0,176000.0,2,220000.0,2,0
26467.5,184000.0,2,230000.0,2,1
26469.0,288000.0,2,360000.0,2,0
26470.5,272000.0,2,340000.0,2,0
26472.0,288000.0,2,360000.0,2,1
26473.5,72000.0,2,90000.0,2,0
26475.0,104000.0,2,130000.0,2,1
26476.5,64000.0,2,80000.0,2,1
26478.0,320000.0,2,400000.0,2,0
26479.5,192000.0,2,240000.0,2,0
26481.0,8000.0,2,10000.0,2,1
26482.5,192000.0,2,240000.0,2,0
26484.0,104000.0,2,130000.0,2,0
26485.5,16000.0,2,20000.0,2,0
26487.0,64000.0,2,80000.0,2,0
26488.5,200000.0,2,250000.0,2,0
26490.0,24000.0,2,30000.0,2,0
26491.5,224000.0,2,280000.0,2,0
26493.0,232000.0,2,290000.0,2,0
26494.5,400000.0,2,500000.0,2,0
26496.0,64000.0,2,80000.0,2,0
26497.5,96000.0,2,120000.0,2,0
26499.0,64000.0,2,80000.0,2,0
26500.5,168000.0,2,210000.0,2,0
26502.0,80000.0,2,100000.0,2,1
26503.5,168000.0,2,210000.0,2,0
26505.0,400000.0,2,500000.0,2,0
26506.5,184000.0,2,230000.0,2,0
26508.0,88000.0,2,110000.0,2,0
26509.5,168000.0,2,210000.0,2,0
26511.0,256000.0,2,320000.0,2,0
26512.5,112000.0,2,140000.0,2,0
26514.0,32000.0,2,40000.0,2,0
26515.5,224000.0,2,280000.0,2,0
26517.0,176000.0,2,220000.0,2,0
26518.5,200000.0,2,250000.0,2,0
26520.0,56000.0,2,70000.0,2,0
26521.5,56000.0,2,70000.0,2,0
26523.0,240000.0,2,300000.0,2,1
26524.5,40000.0,2,50000.0,2,0
26526.0,56000.0,2,70000.0,2,0
26527.5,40000.0,2,50000.0,2,0
26529.0,200000.0,2,250000.0,2,1
26530.5,96000.0,2,120000.0,2,0
26532.0,56000.0,2,70000.0,2,1
26533.5,352000.0,2,440000.0,2,0
26535.0,224000.0,2,280000.0,2,0
26536.5,288000.0,2,360000.0,2,0
26538.0,120000.0,2,150000.0,2,0
26539.5,240000.0,2,300000.0,2,1
26541.0,16000.0,2,20000.0,2,0
26542.5,304000.0,2,380000.0,2,0
26544.0,272000.0,2,340000.0,2,0
26545.5,168000.0,2,210000.0,2,0
26547.0,48000.0,2,60000.0,2,1
26548.5,104000.0,2,130000.0,2,0
26550.0,272000.0,2,340000.0,2,0
26551.5,136000.0,2,170000.0,2,0
26553.0,288000.0,2,360000.0,2,0
26554.5,48000.0,2,60000.0,2,0
26556.0,288000.0,2,360000.0,2,0
26557.5,224000.0,2,280000.0,2,0
26559.0,192000.0,2,240000.0,2,0
26560.5,96000.0,2,120000.0,2,0
26562.0,72000.0,2,90000.0,2,0
26563.5,80000.0,2,100000.0,2,0
26565.0,328000.0,2,410000.0,2,0
26566.5,152000.0,2,190000.0,2,0
26568.0,176000.0,2,220000.0,2,0
26569.5,72000.0,2,90000.0,2,1
26571.0,96000.0,2,120000.0,2,0
26572.5,8000.0,2,10000.0,2,1
26574.0,400000.0,2,500000.0,2,0
26575.5,96000.0,2,120000.0,2,0
26577.0,96000.0,2,120000.0,2,0
26578.5,176000.0,2,220000.0,2,1
26580.0,192000.0,2,240000.0,2,0
26581.5,120000.0,2,150000.0,2,0
26583.0,400000.0,2,500000.0,2,0
26584.5,120000.0,2,150000.0,2,0
26586.0,48000.0,2,60000.0,2,0
26587.5,24000.0,2,30000.0,2,1
26589.0,256000.0,2,320000.0,2,0
26590.5,376000.0,2,470000.0,2,0
26592.0,352000.0,2,440000.0,2,0
26593.5,40000.0,2,50000.0,2,0
26595.0,176000.0,2,220000.0,2,0
26596.5,288000.0,2,360000.0,2,0
26598.0,72000.0,2,90000.0,2,0
26599.5,40000.0,2,50000.0,2,1
26601.0,40000.0,2,50000.0,2,0
26602.5,232000.0,2,290000.0,2,0
26604.0,280000.0,2,350000.0,2,1
26605.5,88000.0,2,110000.0,2,0
26607.0,32000.0,2,40000.0,2,1
26608.5,40000.0,2,50000.0,2,1
26610.0,88000.0,2,110000.0,2,0
26611.5,288000.0,2,360000.0,2,0
26613.0,160000.0,2,200000.0,2,1
26614.5,112000.0,2,140000.0,2,0
26616.0,64000.0,2,80000.0,2,1
26617.5,208000.0,2,260000.0,2,0
26619.0,272000.0,2,340000.0,2,1
26620.5,24000.0,2,30000.0,2,1
26622.0,24000.0,2,30000.0,2,0
26623.5,352000.0,2,440000.0,2,0
26625.0,8000.0,2,10000.0,2,0
26626.5,184000.0,2,230000.0,2,0
